cor	gene
0.04	CYP21A2
0.04	FRS3
0.04	AL355353.1
0.04	AL021368.1
0.04	PREP
0.04	RPF2
0.04	AL355312.3
0.04	ZDHHC14
0.04	FBXL18
0.04	HOXA10
0.04	PTCD1
0.04	C7orf43
0.04	SPDYE2
0.04	AC073320.1
0.04	WDR91
0.04	ZNF596
0.04	LINC02099
0.04	LINC01301
0.04	AC120053.1
0.04	AK3
0.04	MLANA
0.04	AL589642.2
0.04	GBA2
0.04	ZBTB26
0.04	CRB2
0.04	GARNL3
0.04	TSPAN4
0.04	AC068580.3
0.04	MED19
0.04	PACS1
0.04	BRMS1
0.04	ZW10
0.04	JHY
0.04	PRDM10
0.04	STAM
0.04	ZNF25
0.04	ARID5B
0.04	TAF5
0.04	PSTK
0.04	STK32C
0.04	AMIGO2
0.04	AC068888.1
0.04	GLS2
0.04	AC025165.2
0.04	SH2B3
0.04	ALDH2
0.04	RNFT2
0.04	AC068768.1
0.04	CIPC
0.04	SETD3
0.04	CEP170B
0.04	IGHA1
0.04	RAD51
0.04	USP50
0.04	ANKDD1A
0.04	FAM219B
0.04	WFIKKN1
0.04	CCDC189
0.04	SLC12A4
0.04	NPIPB15
0.04	ATP2C2-AS1
0.04	AC138028.3
0.04	OR3A2
0.04	ALOX12-AS1
0.04	SLC35G6
0.04	EPB41L3
0.04	IMPACT
0.04	AC011815.2
0.04	DYM
0.04	NINL
0.04	PLCG1
0.04	SGK2
0.04	TAF4
0.04	BIRC7
0.04	ABCA7
0.04	PCSK4
0.04	BTBD2
0.04	ZNF57
0.04	BABAM1
0.04	TSHZ3
0.04	AC020928.1
0.04	EID2B
0.04	BLVRB
0.04	LINC01480
0.04	ZNF574
0.04	ADM5
0.04	ZNF701
0.04	ZNF805
0.04	NF2
0.04	MYH9
0.04	PLA2G6
0.039	THAP3
0.039	SLC25A34
0.039	LINC01783
0.039	GPATCH3
0.039	OSCP1
0.039	ZYG11A
0.039	RBMXL1
0.039	SF3B4
0.039	PRUNE1
0.039	AL365181.2
0.039	SLC30A1
0.039	EPRS
0.039	COG2
0.039	AL391832.2
0.039	ANTXR1
0.039	PLGLB2
0.039	SEPT10
0.039	AC017002.1
0.039	LINC02572
0.039	AC010680.2
0.039	ANKAR
0.039	ARMC9
0.039	PDE6D
0.039	SLC9A9
0.039	MED12L
0.039	EVC2
0.039	MRFAP1
0.039	CCDC96
0.039	AC079921.2
0.039	ENPEP
0.039	AC025181.2
0.039	RAI14
0.039	PRKAA1
0.039	ZNF131
0.039	NNT
0.039	SNX24
0.039	RBM22
0.039	TNIP1
0.039	SLC22A23
0.039	MDC1
0.039	TCF19
0.039	HSPA1B
0.039	AL596202.1
0.039	MAFK
0.039	NUDT1
0.039	SNX8
0.039	RAC1
0.039	C7orf31
0.039	URGCP
0.039	APTR
0.039	SSBP1
0.039	ZNF786
0.039	BX890604.1
0.039	ZNF630
0.039	ERCC6L
0.039	MPP1
0.039	ZDHHC2
0.039	PBK
0.039	DMAC1
0.039	CAAP1
0.039	NOL6
0.039	DAB2IP
0.039	PDCL
0.039	CEL
0.039	SURF2
0.039	AGPAT2
0.039	NRXN2
0.039	TMEM136
0.039	ADO
0.039	CPEB3
0.039	SLC25A28
0.039	TAS2R13
0.039	CSAD
0.039	AC034102.4
0.039	STAC3
0.039	MMAB
0.039	NUDT15
0.039	WDFY2
0.039	SNX6
0.039	TXNDC16
0.039	PROX2
0.039	NIPA1
0.039	TMOD3
0.039	TPM1
0.039	LRRC49
0.039	STUB1
0.039	NUDT16L1
0.039	FBXO31
0.039	AC138028.6
0.039	ITGAE
0.039	MINK1
0.039	SAT2
0.039	AC002553.1
0.039	CCT6B
0.039	LRRC37A
0.039	QRICH2
0.039	EMILIN2
0.039	AC091551.1
0.039	VPS16
0.039	RTF2
0.039	AC005329.1
0.039	GADD45GIP1
0.039	ZNF546
0.039	NUMBL
0.039	ITPKC
0.039	NECTIN2
0.039	RTN2
0.039	ZNF888
0.039	ZNF132
0.039	AC012313.8
0.039	C22orf39
0.039	CRYBA4
0.039	MAPK12
0.038	GNB1
0.038	WASF2
0.038	RPA2
0.038	AL033527.5
0.038	TMEM53
0.038	ODF2L
0.038	POLR3C
0.038	GOLPH3L
0.038	UBE2Q1-AS1
0.038	SCAMP3
0.038	NIT1
0.038	PPOX
0.038	AC104463.2
0.038	AC098936.1
0.038	FLVCR1-DT
0.038	FH
0.038	FAM49A
0.038	C1D
0.038	TPRKB
0.038	SLC4A5
0.038	AFF3
0.038	AC110769.1
0.038	AC010680.1
0.038	DUSP19
0.038	TADA3
0.038	ACVR2B
0.038	FRMD4B
0.038	CD200R1
0.038	ROPN1B
0.038	IL20RB
0.038	RNF168
0.038	KCNIP4
0.038	SGCB
0.038	PAICS
0.038	AC022113.1
0.038	ELOVL7
0.038	RNF130
0.038	ECI2
0.038	SYCP2L
0.038	ACOT13
0.038	PRR3
0.038	NFKBIL1
0.038	EFHC1
0.038	ME1
0.038	CEP57L1
0.038	MAN1A1
0.038	COA1
0.038	CTTNBP2
0.038	LSM8
0.038	ZNF425
0.038	ZNF777
0.038	HDX
0.038	RAP2C
0.038	G6PD
0.038	TNFRSF10A
0.038	FGFR1
0.038	MTFR1
0.038	MSC-AS1
0.038	AC027018.1
0.038	ST3GAL1
0.038	COMMD5
0.038	PTGS1
0.038	PTGES2
0.038	HPX
0.038	NXF1
0.038	FERMT3
0.038	RBM4
0.038	AP002433.1
0.038	DDX6
0.038	RAB18
0.038	ANXA7
0.038	TNKS2-AS1
0.038	ACTR1A
0.038	ITPRIP
0.038	C3AR1
0.038	AC009318.1
0.038	LMBR1L
0.038	SP1
0.038	ATP5F1B
0.038	ATXN7L3B
0.038	IQCD
0.038	AC073863.1
0.038	FGF9
0.038	DCUN1D2
0.038	TGM1
0.038	MGAT2
0.038	L2HGDH
0.038	DLST
0.038	ADCK1
0.038	FBLN5
0.038	RORA-AS1
0.038	SNX33
0.038	KLHL25
0.038	TARSL2
0.038	AC004494.1
0.038	THUMPD1
0.038	AC135050.3
0.038	CKLF-CMTM1
0.038	TMEM208
0.038	SCARF1
0.038	STX8
0.038	NLK
0.038	AC010761.2
0.038	NME1-NME2
0.038	LRRC37A3
0.038	AC005332.3
0.038	AP000845.1
0.038	ABHD3
0.038	PHLPP1
0.038	CYB5A
0.038	SIRPD
0.038	BTBD3
0.038	MMP24
0.038	FAM210B
0.038	ZNF20
0.038	AC092069.1
0.038	AC008686.1
0.038	PSMC4
0.038	ZNF223
0.038	ZNF649-AS1
0.038	ZNF432
0.038	ZNF761
0.038	ZNF749
0.038	IGLL1
0.038	AL021707.2
0.038	ZBED4
0.038	AP001412.1
0.038	AL354822.1
0.037	STPG1
0.037	DNALI1
0.037	CTPS1
0.037	MAST2
0.037	AC096541.1
0.037	GNG12
0.037	AL391497.1
0.037	AL354760.1
0.037	CGN
0.037	EDEM3
0.037	AC079807.1
0.037	AC017083.1
0.037	SEMA4F
0.037	AC018690.1
0.037	TTL
0.037	SGPP2
0.037	TM4SF20
0.037	PASK
0.037	PPP1R7
0.037	NEU4
0.037	SELENOK
0.037	TRPC1
0.037	HPS3
0.037	MBNL1-AS1
0.037	AC084036.1
0.037	TBL1XR1-AS1
0.037	ABHD18
0.037	CDKN2AIP
0.037	ZSWIM6
0.037	THBS4
0.037	AC008429.3
0.037	ARL10
0.037	ZFP62
0.037	KIF13A
0.037	C6orf62
0.037	Z84485.1
0.037	DSE
0.037	KIAA0408
0.037	ENPP3
0.037	CYTH3
0.037	EIF4H
0.037	CROT
0.037	AC009275.1
0.037	ZYX
0.037	AC021097.1
0.037	ZXDB
0.037	ATP11C
0.037	FSBP
0.037	NIPAL2
0.037	HSF1
0.037	ZBTB5
0.037	PTPN3
0.037	AC091053.1
0.037	AC013714.1
0.037	TCP11L1
0.037	TUT1
0.037	ZDHHC24
0.037	ANKRD13D
0.037	CREM
0.037	UBTD1
0.037	AL121929.2
0.037	CYP2E1
0.037	TAS2R10
0.037	PRICKLE1
0.037	AC004241.1
0.037	CSRNP2
0.037	LINC02384
0.037	TMEM19
0.037	PLXNC1
0.037	PXMP2
0.037	WASF3
0.037	CCDC169
0.037	RABGGTA
0.037	G2E3
0.037	FRMD6-AS1
0.037	PELI2
0.037	AC004846.1
0.037	VASH1-AS1
0.037	AL132796.2
0.037	TDRD9
0.037	TEDC1
0.037	ZFYVE19
0.037	TRIP4
0.037	PIAS1
0.037	AC068338.3
0.037	FSD2
0.037	UBE2I
0.037	SNHG9
0.037	AC093525.7
0.037	DEXI
0.037	ZNF785
0.037	HEATR3
0.037	SLC12A3
0.037	TERB1
0.037	TSNAXIP1
0.037	KLHL36
0.037	VPS9D1
0.037	CENPBD1
0.037	ZBTB4
0.037	AC127537.1
0.037	ALDH3A2
0.037	KLHL11
0.037	ARSG
0.037	FBF1
0.037	JMJD6
0.037	METTL4
0.037	ZCCHC2
0.037	ZNF343
0.037	CENPB
0.037	AL121906.2
0.037	CEBPB-AS1
0.037	NFATC2
0.037	HMG20B
0.037	CLPP
0.037	PRAM1
0.037	AC008770.1
0.037	ZNF333
0.037	BORCS8-MEF2B
0.037	GMIP
0.037	ZNF208
0.037	SERTAD3
0.037	GRIK5
0.037	ZNF233
0.037	AC022154.1
0.037	ZNF577
0.037	ZNF417
0.037	POLDIP3
0.037	GATD3B
0.037	CU638689.5
0.037	ADARB1
0.036	UBIAD1
0.036	NPPA-AS1
0.036	ZBTB17
0.036	LINC01137
0.036	AL033527.2
0.036	AL603839.3
0.036	SCP2
0.036	MIR4422HG
0.036	ADGRL2
0.036	AC118553.1
0.036	C1orf53
0.036	IKBKE
0.036	AC013472.3
0.036	PPM1B
0.036	AC008280.3
0.036	B3GNT2
0.036	ST3GAL5
0.036	RGPD2
0.036	TBC1D8
0.036	HNRNPA3
0.036	AC019080.4
0.036	TNS1
0.036	RBMS3
0.036	CTDSPL
0.036	CCR1
0.036	SFMBT1
0.036	AC069222.1
0.036	DUBR
0.036	RUVBL1
0.036	PDCD10
0.036	MUC4
0.036	LINC01063
0.036	NOP14-AS1
0.036	SLC7A11
0.036	AC018754.1
0.036	SOX30
0.036	UBTD2
0.036	LY6G5C
0.036	ZBTB24
0.036	TSPYL1
0.036	PRKN
0.036	GPNMB
0.036	STARD3NL
0.036	LINC01446
0.036	SEM1
0.036	PUDP
0.036	ELK1
0.036	HNRNPH2
0.036	HSFX4
0.036	AC107952.2
0.036	C8orf37
0.036	AZIN1-AS1
0.036	AC104316.1
0.036	MAF1
0.036	NFIL3
0.036	AL359710.1
0.036	TOR2A
0.036	OR52H1
0.036	SPTY2D1OS
0.036	TMEM138
0.036	AP000753.2
0.036	RAB30-AS1
0.036	RBM7
0.036	STT3A-AS1
0.036	IDI2-AS1
0.036	AL731533.2
0.036	HPS6
0.036	NOLC1
0.036	IQSEC3
0.036	CLEC12A-AS1
0.036	DDX47
0.036	RNF34
0.036	THRIL
0.036	GJB2
0.036	USPL1
0.036	TTC5
0.036	AL049875.1
0.036	BMP4
0.036	C15orf62
0.036	DNAAF4
0.036	PRR25
0.036	FAHD1
0.036	TFAP4
0.036	SULT1A4
0.036	SPN
0.036	ZNF646
0.036	ABCC11
0.036	ADGRG5
0.036	TERF2IP
0.036	SYCE1L
0.036	AC105411.1
0.036	BANP
0.036	ZNF469
0.036	AC006435.2
0.036	PITPNM3
0.036	STAT5B
0.036	AC100793.2
0.036	AC005670.2
0.036	ZNF652
0.036	AC005332.8
0.036	CBX8
0.036	FAAP100
0.036	GPS1
0.036	LAMA3
0.036	AL035461.2
0.036	ZNF337
0.036	PKIG
0.036	ZNF709
0.036	BISPR
0.036	MAST3
0.036	AC008537.4
0.036	ZNF234
0.036	KCNA7
0.036	MED25
0.036	ZNF649
0.036	ZNF415
0.036	ZNF525
0.036	EPS8L1
0.036	PEG3
0.036	TANGO2
0.036	H1F0
0.036	NPTXR
0.036	CCDC134
0.036	TTLL12
0.036	AL118516.1
0.036	AL023802.1
0.035	MRPL20
0.035	FBLIM1
0.035	EIF3I
0.035	MKNK1
0.035	AK4
0.035	LPAR3
0.035	FRRS1
0.035	PSMD4
0.035	S100A13
0.035	ATP8B2
0.035	GGPS1
0.035	ZBTB18
0.035	OR2L5
0.035	DPY30
0.035	RHOQ
0.035	PKP4
0.035	AC009495.2
0.035	CYBRD1
0.035	CIR1
0.035	COL5A2
0.035	SMARCAL1
0.035	AC024060.1
0.035	SPCS1
0.035	ACTR8
0.035	CDV3
0.035	IFT80
0.035	USP53
0.035	FASTKD3
0.035	C5orf17
0.035	AGGF1
0.035	PCDHGB5
0.035	TXNDC5
0.035	TBC1D22B
0.035	AL035587.1
0.035	MICAL1
0.035	SOGA3
0.035	ALDH8A1
0.035	ZDHHC4
0.035	DTX2
0.035	AC006017.1
0.035	AL445472.1
0.035	FAAH2
0.035	TMSB15B-AS1
0.035	STK26
0.035	CETN2
0.035	AC011978.2
0.035	DECR1
0.035	CPQ
0.035	SAMD12
0.035	ZBTB34
0.035	HARBI1
0.035	HNRNPUL2
0.035	BATF2
0.035	TPCN2
0.035	AAMDC
0.035	AP000446.1
0.035	MSANTD4
0.035	HMBS
0.035	HINFP
0.035	GLB1L2
0.035	MEIG1
0.035	CASC10
0.035	PRTFDC1
0.035	MAP3K8
0.035	CHAT
0.035	TET1
0.035	ARHGAP19
0.035	AL136368.1
0.035	DYRK4
0.035	BORCS5
0.035	BCAT1
0.035	MUC19
0.035	RARG
0.035	RBMS2
0.035	PAWR
0.035	NUDT4
0.035	FGD6
0.035	AC131159.2
0.035	AC131159.1
0.035	AL136295.5
0.035	DTD2
0.035	POLE2
0.035	TRAF3
0.035	LINC00638
0.035	DISP2
0.035	TYRO3
0.035	PRSS21
0.035	FLYWCH1
0.035	TIGD7
0.035	IGSF6
0.035	AC092119.2
0.035	AC092718.8
0.035	C16orf95
0.035	AC138028.2
0.035	CDH15
0.035	NXN
0.035	PITPNA-AS1
0.035	P2RX5-TAX1BP3
0.035	AC002091.2
0.035	ZSWIM7
0.035	UBB
0.035	AC087164.1
0.035	AC138207.2
0.035	COPRS
0.035	STAT5A
0.035	AC003070.1
0.035	LINC02210-CRHR1
0.035	HOXB-AS1
0.035	IGF2BP1
0.035	GNGT2
0.035	GALK1
0.035	OGFOD3
0.035	AC010754.1
0.035	ATP8B1
0.035	TBC1D20
0.035	CDS2
0.035	CRNKL1
0.035	AL137077.2
0.035	AC004156.1
0.035	WDR18
0.035	STXBP2
0.035	ZNF723
0.035	ZNF573
0.035	WDR87
0.035	ERF
0.035	ZNF616
0.035	SERPIND1
0.035	CCDC117
0.035	CBY1
0.034	CENPS-CORT
0.034	C1QA
0.034	ZNF362
0.034	TRAPPC3
0.034	AL512353.1
0.034	FOXD3-AS1
0.034	AL136382.1
0.034	CD160
0.034	AC239799.2
0.034	CTSK
0.034	SLC19A2
0.034	LAX1
0.034	GNG4
0.034	AKT3
0.034	C2orf48
0.034	TANC1
0.034	STK39
0.034	FTCDNL1
0.034	SPEG
0.034	SLC16A14
0.034	CHCHD4
0.034	KIAA1143
0.034	DENND6A-AS1
0.034	NAT8L
0.034	CC2D2A
0.034	SRP72
0.034	G3BP2
0.034	SCD5
0.034	MANBA
0.034	SEC24B-AS1
0.034	LRIT3
0.034	LARP7
0.034	PDGFC
0.034	FAM218A
0.034	PALLD
0.034	AC008957.1
0.034	NR2F1-AS1
0.034	LMNB1
0.034	CDKL3
0.034	JAKMIP2
0.034	SMIM3
0.034	GPRIN1
0.034	EEF1E1
0.034	DXO
0.034	AL513550.1
0.034	FAM229B
0.034	Z94721.1
0.034	TRGV7
0.034	ZNF394
0.034	PIK3CG
0.034	ABCF2.1
0.034	ARMCX3-AS1
0.034	MOSPD1
0.034	AC087623.3
0.034	RNF139-AS1
0.034	B4GALT1-AS1
0.034	BX088651.4
0.034	CDK20
0.034	DNAJC25
0.034	SLC22A18AS
0.034	SNX15
0.034	SPTBN2
0.034	AP002812.5
0.034	RAB30
0.034	NPAT
0.034	TAGLN
0.034	AL158211.1
0.034	ZNF438
0.034	ZNF33B
0.034	SFTPD-AS1
0.034	ENTPD1
0.034	AL139241.1
0.034	PDCD4
0.034	PRDX3
0.034	PHC1
0.034	DERA
0.034	ESPL1
0.034	RDH16
0.034	BBS10
0.034	GNPTAB
0.034	COQ5
0.034	KDM2B
0.034	MPHOSPH8
0.034	PABPN1
0.034	NID2
0.034	AL121820.1
0.034	TMEM63C
0.034	PTPN21
0.034	SLC25A29
0.034	NUDT14
0.034	TMOD2
0.034	BBS4
0.034	HDGFL3
0.034	AL031705.1
0.034	MSRB1
0.034	NPIPB9
0.034	AC009088.1
0.034	PARD6A
0.034	AC040162.3
0.034	AC009120.5
0.034	AC092718.1
0.034	PLD2
0.034	AC040977.1
0.034	ELP5
0.034	AC015726.1
0.034	ORMDL3
0.034	MYCBPAP
0.034	BCAS3
0.034	SMARCD2
0.034	MRPL58
0.034	IER3IP1
0.034	ONECUT2
0.034	SERPINB8
0.034	RBBP9
0.034	CST3
0.034	MYLK2
0.034	AL121583.1
0.034	SRC
0.034	GID8
0.034	SCAMP4
0.034	DUS3L
0.034	FUT3
0.034	RANBP3
0.034	AC020916.2
0.034	CCDC194
0.034	POP4
0.034	LINC01534
0.034	AC093227.1
0.034	PRX
0.034	AC243960.3
0.034	ZNF227
0.034	RSPH6A
0.034	ZNF579
0.034	ZNF549
0.034	ZNF256
0.034	NLGN4Y
0.034	AC010889.1
0.034	IL17RA
0.034	LINC00896
0.034	TMPRSS6
0.034	PMM1
0.034	MAP3K7CL
0.034	AP000253.1
0.034	COL18A1
0.033	KLHL17
0.033	AL031283.1
0.033	ZNF436
0.033	CEP85
0.033	FCN3
0.033	AL355483.4
0.033	LINC01135
0.033	ALG6
0.033	AL357078.1
0.033	TGFBR3
0.033	AHCYL1
0.033	POLR3GL
0.033	AL589765.7
0.033	AL450992.1
0.033	NR1I3
0.033	KDM5B
0.033	ATP6V1E2
0.033	IL18R1
0.033	LINC01123
0.033	CRYGD
0.033	IKZF2
0.033	GLB1L
0.033	TMPPE
0.033	SNRK
0.033	AC104184.1
0.033	ITIH4
0.033	CGGBP1
0.033	POGLUT1
0.033	HSPBAP1
0.033	SEC62
0.033	LCORL
0.033	NAP1L5
0.033	CLGN
0.033	AC093788.1
0.033	STARD4
0.033	ACSL6
0.033	PCDHGA4
0.033	PCDHGA5
0.033	PCDHGA9
0.033	GALNT10
0.033	NQO2
0.033	RPP40
0.033	SLC35A1
0.033	EPM2A
0.033	C7orf26
0.033	HOXA7
0.033	CPVL
0.033	EEPD1
0.033	PKD1L1
0.033	NSUN5
0.033	TMEM225B
0.033	C7orf61
0.033	OR2A5
0.033	SHH
0.033	CLCN5
0.033	RPA4
0.033	ZBTB33
0.033	MAP7D3
0.033	L29074.1
0.033	WWP1
0.033	SHARPIN
0.033	PIGO
0.033	IFITM10
0.033	TIGD3
0.033	AP002748.3
0.033	ALDH3B1
0.033	NEU3
0.033	MCAM
0.033	IDI2
0.033	ZNF485
0.033	SYT15
0.033	ASAH2
0.033	SGMS1
0.033	PIK3AP1
0.033	PSD
0.033	SFR1
0.033	LRRC27
0.033	TAS2R19
0.033	CCDC91
0.033	AC008014.1
0.033	AQP6
0.033	GPD1
0.033	ITGA7
0.033	DDIT3
0.033	TBC1D30
0.033	LLPH
0.033	METTL25
0.033	CCDC62
0.033	CGRRF1
0.033	KTN1-AS1
0.033	AC007182.1
0.033	ITPK1
0.033	AL163051.1
0.033	AL117209.1
0.033	TRMT61A
0.033	SHC4
0.033	FGF7
0.033	AC036108.2
0.033	SNRNP25
0.033	ZNF200
0.033	CORO7-PAM16
0.033	NPIPB6
0.033	ITFG1-AS1
0.033	NIP7
0.033	AC138627.1
0.033	GABARAPL2
0.033	AC092718.3
0.033	AC087500.1
0.033	AC002347.1
0.033	AC022816.1
0.033	AC005899.5
0.033	SPOP
0.033	LLGL2
0.033	AC087289.1
0.033	OSBPL1A
0.033	FASTKD5
0.033	LINC01270
0.033	ZNF846
0.033	FARSA
0.033	AC020910.4
0.033	IFNL1
0.033	PNKP
0.033	SIGLEC10
0.033	AC011476.3
0.033	AP000345.2
0.033	LRP5L
0.033	TOMM22
0.033	DNAL4
0.033	AL022328.3
0.033	AP000317.1
0.032	FAM87B
0.032	AL357552.2
0.032	BX284668.5
0.032	DNAJC8
0.032	TSSK3
0.032	KDM4A
0.032	NFIA-AS2
0.032	F3
0.032	PDE4DIP
0.032	AL122019.1
0.032	C4BPB
0.032	UTP25
0.032	TAF1A
0.032	TBCE
0.032	KMO
0.032	SIX3
0.032	AC007365.1
0.032	POLE4
0.032	NCAPH
0.032	MRPL30
0.032	AC017074.1
0.032	METAP1D
0.032	DLX1
0.032	TTC30A
0.032	AC009948.3
0.032	CERKL
0.032	BTD
0.032	QARS
0.032	ATXN7.1
0.032	ROBO1
0.032	POPDC2
0.032	AC024560.1
0.032	AC107464.1
0.032	DSPP
0.032	BBS7
0.032	ANKRD50
0.032	NDUFS6
0.032	MRPS27
0.032	AC009126.1
0.032	MEIKIN
0.032	AC116366.2
0.032	PCDHGA1
0.032	KCNMB1
0.032	AC106795.5
0.032	AC136604.2
0.032	CBY3
0.032	AL021997.3
0.032	TRIM10
0.032	HLA-DMA
0.032	RRAGD
0.032	ZBTB2
0.032	SUGCT
0.032	GSAP
0.032	CASTOR3
0.032	GCC1
0.032	AC018638.6
0.032	KCP
0.032	AC005534.1
0.032	AL353804.1
0.032	RAB40AL
0.032	RAB40A
0.032	SEPT6
0.032	AC022893.1
0.032	EBAG9
0.032	LRRC6
0.032	EXOSC4
0.032	AL354977.2
0.032	AL355432.1
0.032	AL353795.2
0.032	LINC01504
0.032	CERCAM
0.032	PSMA1
0.032	RAG1
0.032	DGKZ
0.032	SESN3
0.032	AP001267.1
0.032	FAM118B
0.032	ZEB1-AS1
0.032	CCDC7
0.032	CDK1
0.032	AC022400.6
0.032	PLCE1
0.032	CCNJ
0.032	AL133215.1
0.032	NFKB2
0.032	SPRN
0.032	AL161645.1
0.032	FAM90A1
0.032	AC024257.5
0.032	EIF4B
0.032	AC034102.7
0.032	DTX3
0.032	AVIL
0.032	SRGAP1
0.032	EID3
0.032	MTERF2
0.032	MYO1H
0.032	TCHP
0.032	UBE2L5
0.032	LINC02341
0.032	AL138963.1
0.032	MED4
0.032	AL136038.3
0.032	WDR89
0.032	IFI27
0.032	BEGAIN
0.032	MEIS2
0.032	AC090971.1
0.032	LACTB
0.032	ST20-AS1
0.032	TTLL13P
0.032	BOLA2-SMG1P6
0.032	NPIPB12
0.032	ZNF689
0.032	ZDHHC1
0.032	ZNF821
0.032	AC004771.3
0.032	ASGR1
0.032	AC015917.2
0.032	JUP
0.032	AC091132.2
0.032	CDK3
0.032	CABLES1
0.032	NRSN2-AS1
0.032	NRSN2
0.032	AL035541.1
0.032	SLC27A1
0.032	GEMIN7
0.032	AC008622.2
0.032	NR1H2
0.032	TRMT2A
0.032	ANKRD54
0.032	DENND6B
0.032	DIP2A
0.031	RNF207
0.031	ZNF593
0.031	LINC02574
0.031	AL139260.1
0.031	WLS
0.031	AC000032.1
0.031	SLC25A44
0.031	TMEM79
0.031	IGFN1
0.031	PM20D1
0.031	SRP9
0.031	LGALS8-AS1
0.031	AC093390.2
0.031	AC106053.1
0.031	POMC
0.031	ABCG8
0.031	AC092650.1
0.031	SOWAHC
0.031	LINC01963
0.031	WDFY1
0.031	AC009950.1
0.031	OXSM
0.031	CCDC71
0.031	GBE1
0.031	NMD3
0.031	CLCN2
0.031	CRYGS
0.031	P3H2
0.031	MSANTD1
0.031	NIPAL1
0.031	AC124016.2
0.031	NOCT
0.031	OXCT1
0.031	AC093297.2
0.031	C5orf63
0.031	IL4
0.031	SAP30L-AS1
0.031	FARS2
0.031	TRIM39
0.031	RFPL4B
0.031	SYNE1
0.031	CAHM
0.031	AL009178.2
0.031	UBE2D4
0.031	SLC25A40
0.031	CTAGE8
0.031	MSL3
0.031	ACOT9
0.031	PDZD11
0.031	LINC00599
0.031	AF106564.1
0.031	TG
0.031	AL161725.1
0.031	KDM4C
0.031	AL159169.2
0.031	ZNF658
0.031	PTGR1
0.031	C9orf84
0.031	RAB14
0.031	RALGDS
0.031	UBQLNL
0.031	AGBL2
0.031	RPS6KA4
0.031	AQP11
0.031	TRAPPC4
0.031	GLB1L3
0.031	THNSL1
0.031	AL132657.1
0.031	ZFAND4
0.031	AC073389.3
0.031	AC022400.7
0.031	AL731569.1
0.031	AC067750.1
0.031	AL356608.1
0.031	DCLRE1A
0.031	ITFG2
0.031	TAS2R46
0.031	ETFRF1
0.031	IRAK4
0.031	HOXC11
0.031	RDH5
0.031	CYP27B1
0.031	C12orf29
0.031	AC084200.1
0.031	CRY1
0.031	AC063943.1
0.031	DIABLO
0.031	AC005520.2
0.031	FLVCR2
0.031	LINC01146
0.031	AC123768.2
0.031	SCG5
0.031	C15orf41
0.031	RPUSD2
0.031	RAB8B
0.031	ST20
0.031	STARD5
0.031	AC021739.4
0.031	WDR93
0.031	AC091167.2
0.031	TNFRSF12A
0.031	NPIPB3
0.031	AC008915.2
0.031	AC026471.1
0.031	CHTF8
0.031	AC025287.3
0.031	AC004771.5
0.031	FLCN
0.031	LLGL1
0.031	LYRM9
0.031	HSPB9
0.031	DLX4
0.031	CA10
0.031	PCYT2
0.031	TYMS
0.031	ATP5F1A
0.031	C20orf194
0.031	AL035563.1
0.031	ZNF337-AS1
0.031	ABALON
0.031	ROMO1
0.031	IFT52
0.031	PCP2
0.031	ZNF625
0.031	PRKACA
0.031	SMIM7
0.031	ANKLE1
0.031	AC010618.3
0.031	PDCD2L
0.031	TMEM147-AS1
0.031	ZNF571-AS1
0.031	ZNF607
0.031	PSMD8
0.031	CCER2
0.031	ZNF320
0.031	TSEN34
0.031	ZNF582-AS1
0.031	AC005261.3
0.031	KDELR3
0.031	AL022328.2
0.031	LINC00310
0.03	AL805961.2
0.03	MATN1
0.03	CITED4
0.03	CTH
0.03	GTF2B
0.03	RWDD3
0.03	AC242426.2
0.03	FMO5
0.03	C1orf189
0.03	HCN3
0.03	TOMM40L
0.03	ASTN1
0.03	LHX4
0.03	NPL
0.03	C2orf74
0.03	RNF103-CHMP3
0.03	NPHP1
0.03	HS6ST1
0.03	AC026191.1
0.03	AC116096.1
0.03	HIGD1A
0.03	KIF15
0.03	LTF
0.03	PRICKLE2
0.03	LMOD3
0.03	C3orf38
0.03	STX19
0.03	IFT57
0.03	GYG1
0.03	KLHL24
0.03	AC108471.2
0.03	SLC9B2
0.03	PAPSS1
0.03	TRAM1L1
0.03	AC105285.1
0.03	WDR17
0.03	LINC01018
0.03	DNAJC21
0.03	AC112206.2
0.03	LVRN
0.03	CCDC192
0.03	TAF7
0.03	HUS1B
0.03	HIST1H2BK
0.03	MSH5-SAPCD1
0.03	SKIV2L
0.03	GLP1R
0.03	TMEM63B
0.03	AQP1
0.03	AC018647.2
0.03	AC105446.1
0.03	RASA4
0.03	LRRC17
0.03	AC007032.1
0.03	DNAJB9
0.03	RAB19
0.03	AL592164.1
0.03	BCOR
0.03	TTI2
0.03	AC027702.1
0.03	ANKRD46
0.03	ZNF696
0.03	FBXO10
0.03	DAPK1
0.03	FSD1L
0.03	AL161908.1
0.03	RXRA
0.03	AC069287.1
0.03	SLC25A22
0.03	RRM1
0.03	ST5
0.03	C1QTNF4
0.03	UBE2L6
0.03	TAF6L
0.03	SLC37A4
0.03	NUDT5
0.03	AL450384.2
0.03	FAM170B-AS1
0.03	RHOBTB1
0.03	NDST2
0.03	OLMALINC
0.03	SEC31B
0.03	CCDC77
0.03	KLRF2
0.03	LOH12CR2
0.03	AC009318.4
0.03	MRPL42
0.03	WSB2
0.03	AC026367.3
0.03	OASL
0.03	ZNF891
0.03	LINC01046
