cor	gene	rank
0.037	MICALL2	6110
0.037	KLHL7-DT	6111
0.037	POMZP3	6112
0.037	BAIAP2L1	6113
0.037	VGF	6114
0.037	AC105052.3	6115
0.037	TTC26	6116
0.037	RARRES2	6117
0.037	GPR82	6118
0.037	OPHN1	6119
0.037	CDR1	6120
0.037	BRCC3	6121
0.037	ASPH	6122
0.037	NBN	6123
0.037	AC104958.2	6124
0.037	RANBP6	6125
0.037	FXN	6126
0.037	OR1L8	6127
0.037	STKLD1	6128
0.037	INCENP	6129
0.037	ACTN3	6130
0.037	NARS2	6131
0.037	AP003392.4	6132
0.037	ZSWIM8	6133
0.037	NDST2	6134
0.037	DPCD	6135
0.037	AL139339.1	6136
0.037	AL157832.1	6137
0.037	ERC1	6138
0.037	TULP3	6139
0.037	CRACR2A	6140
0.037	PRPF40B	6141
0.037	CFAP73	6142
0.037	FBXW8	6143
0.037	AACS	6144
0.037	SUPT20H	6145
0.037	ANG	6146
0.037	PRMT5-AS1	6147
0.037	PPP2R3C	6148
0.037	ABCD4	6149
0.037	IGHV3-37	6150
0.037	TEX9	6151
0.037	ZNF609	6152
0.037	FEM1B	6153
0.037	AC079322.1	6154
0.037	LINC02253	6155
0.037	NARFL	6156
0.037	CCNF	6157
0.037	C16orf72	6158
0.037	DCTN5	6159
0.037	PAGR1	6160
0.037	MMP15	6161
0.037	CKLF-CMTM1	6162
0.037	THAP11	6163
0.037	AC009139.2	6164
0.037	GAN	6165
0.037	AC092720.1	6166
0.037	SPAG7	6167
0.037	STX8	6168
0.037	CCDC144NL-AS1	6169
0.037	AC024267.6	6170
0.037	RPL19	6171
0.037	CNTNAP1	6172
0.037	AC091132.1	6173
0.037	DLX4	6174
0.037	AC145207.2	6175
0.037	CTDP1	6176
0.037	ATRN	6177
0.037	PPP1R3D	6178
0.037	MIER2	6179
0.037	ZNF414	6180
0.037	AC011511.1	6181
0.037	SWSAP1	6182
0.037	SYCE2	6183
0.037	ZNF780B	6184
0.037	LENG8	6185
0.037	ZNF772	6186
0.037	GTSE1-DT	6187
0.037	GRAMD4	6188
0.037	AC145212.1	6189
0.036	FO704657.1	6190
0.036	C1orf174	6191
0.036	MAP3K6	6192
0.036	TAF12	6193
0.036	AL355483.4	6194
0.036	FPGT	6195
0.036	LRRC8B	6196
0.036	GNAI3	6197
0.036	AC245595.1	6198
0.036	SNX27	6199
0.036	AL589765.6	6200
0.036	RORC	6201
0.036	GON4L	6202
0.036	ABL2	6203
0.036	ARL8A	6204
0.036	DNMT3A	6205
0.036	ZNF512	6206
0.036	YIPF4	6207
0.036	RPS27A	6208
0.036	ANKRD20A8P	6209
0.036	SPOPL	6210
0.036	AC007364.1	6211
0.036	SSFA2	6212
0.036	AC080075.1	6213
0.036	MREG	6214
0.036	HDAC11-AS1	6215
0.036	ZBED2	6216
0.036	TMEM39A	6217
0.036	PIK3CB	6218
0.036	TCTEX1D2	6219
0.036	LINC02447	6220
0.036	NAAA	6221
0.036	JADE1	6222
0.036	FRG1	6223
0.036	CCDC152	6224
0.036	ANKDD1B	6225
0.036	TICAM2	6226
0.036	RAPGEF6	6227
0.036	AC008438.1	6228
0.036	CNOT6	6229
0.036	RACK1	6230
0.036	CUL9	6231
0.036	AL024508.2	6232
0.036	FOXK1	6233
0.036	PLEKHA8	6234
0.036	RABGEF1	6235
0.036	AHCYL2	6236
0.036	AC004918.1	6237
0.036	LINC01022	6238
0.036	EFNB1	6239
0.036	MTFR1	6240
0.036	RAD21-AS1	6241
0.036	AK3	6242
0.036	CNTLN	6243
0.036	TPM2	6244
0.036	SPACA9	6245
0.036	BRD3OS	6246
0.036	FNBP4	6247
0.036	FERMT3	6248
0.036	AP002748.3	6249
0.036	GSEC	6250
0.036	GLB1L2	6251
0.036	ZNF485	6252
0.036	FAM241B	6253
0.036	RPS24	6254
0.036	GLUD1	6255
0.036	POLL	6256
0.036	MFSD5	6257
0.036	RDH16	6258
0.036	IL22	6259
0.036	CRY1	6260
0.036	ZNF140	6261
0.036	PSPC1	6262
0.036	RBM23	6263
0.036	AREL1	6264
0.036	MARK3	6265
0.036	AL049840.1	6266
0.036	CHP1	6267
0.036	SENP8	6268
0.036	CHSY1	6269
0.036	MAPK8IP3	6270
0.036	KIAA0556	6271
0.036	KIF22	6272
0.036	ZNF689	6273
0.036	IST1	6274
0.036	AC010531.6	6275
0.036	MYH3	6276
0.036	TVP23C	6277
0.036	SMCR8	6278
0.036	RPL23A	6279
0.036	TBX21	6280
0.036	MSI2	6281
0.036	NDC80	6282
0.036	CDH4	6283
0.036	ZGPAT	6284
0.036	CSNK1G2	6285
0.036	ECSIT	6286
0.036	ZNF844	6287
0.036	AC008758.4	6288
0.036	PLVAP	6289
0.036	PAK4	6290
0.036	EID2	6291
0.036	PRX	6292
0.036	C19orf73	6293
0.036	ADM5	6294
0.036	ZNF432	6295
0.036	ZNF580	6296
0.036	ZNF71	6297
0.036	GUCD1	6298
0.036	JOSD1	6299
0.035	RERE	6300
0.035	KIAA2013	6301
0.035	USP48	6302
0.035	INPP5B	6303
0.035	GADD45A	6304
0.035	GNG12	6305
0.035	ACADM	6306
0.035	PPM1J	6307
0.035	RIT1	6308
0.035	CYS1	6309
0.035	PPP1CB	6310
0.035	ARHGEF33	6311
0.035	LINC02245	6312
0.035	EVA1A	6313
0.035	CCDC93	6314
0.035	AC068492.1	6315
0.035	ARL6IP6	6316
0.035	MAP3K20-AS1	6317
0.035	FAM171B	6318
0.035	GLS	6319
0.035	TYW5	6320
0.035	EAF1-AS1	6321
0.035	RBMS3	6322
0.035	CLASP2	6323
0.035	RPL14	6324
0.035	CTNNB1	6325
0.035	NBEAL2	6326
0.035	GTF2E1	6327
0.035	BCL6	6328
0.035	KIT	6329
0.035	AC098818.2	6330
0.035	HPGDS	6331
0.035	AC091946.2	6332
0.035	SUB1	6333
0.035	PRLR	6334
0.035	TAF7	6335
0.035	ARHGAP26	6336
0.035	NEDD9	6337
0.035	KCTD20	6338
0.035	ATG5	6339
0.035	TUBE1	6340
0.035	REPS1	6341
0.035	AIG1	6342
0.035	AC091729.3	6343
0.035	ZNF12	6344
0.035	ZNF680	6345
0.035	ZSCAN21	6346
0.035	SRPK2	6347
0.035	PNPLA8	6348
0.035	ARF5	6349
0.035	RPS6KA3	6350
0.035	TEX11	6351
0.035	UPRT	6352
0.035	CD40LG	6353
0.035	GPAT4	6354
0.035	HOOK3	6355
0.035	AC011978.2	6356
0.035	FAM92A	6357
0.035	WDYHV1	6358
0.035	AC100803.3	6359
0.035	NPR2	6360
0.035	NINJ1	6361
0.035	ABCA1	6362
0.035	TMEM250	6363
0.035	RIC3	6364
0.035	RNF141	6365
0.035	LRP4-AS1	6366
0.035	VPS51	6367
0.035	RELT	6368
0.035	JAM3	6369
0.035	MINDY3	6370
0.035	HPS1	6371
0.035	MTG1	6372
0.035	FOXJ2	6373
0.035	CAPRIN2	6374
0.035	GALNT6	6375
0.035	CCDC38	6376
0.035	WSB2	6377
0.035	ZNF84	6378
0.035	AL355338.1	6379
0.035	AL139384.1	6380
0.035	TRAJ42	6381
0.035	MPP5	6382
0.035	EXD2	6383
0.035	CHGA	6384
0.035	AL133467.1	6385
0.035	ZNF592	6386
0.035	VPS33B	6387
0.035	GFER	6388
0.035	AC092117.1	6389
0.035	PDXDC1	6390
0.035	METTL9	6391
0.035	AC093249.2	6392
0.035	AC009159.3	6393
0.035	AC005244.2	6394
0.035	TVP23B	6395
0.035	FAM83G	6396
0.035	AC091132.5	6397
0.035	TSPOAP1-AS1	6398
0.035	AC139530.1	6399
0.035	RAC3	6400
0.035	LINC00667	6401
0.035	LINC-ROR	6402
0.035	PHLPP1	6403
0.035	SLC35C2	6404
0.035	ATP9A	6405
0.035	MFSD12	6406
0.035	ZNF426	6407
0.035	ZNF383	6408
0.035	PRKCG	6409
0.035	MIF-AS1	6410
0.035	LGALS2	6411
0.035	SMIM11A	6412
0.034	MED18	6413
0.034	COL16A1	6414
0.034	C1orf216	6415
0.034	P3H1	6416
0.034	PTPRF	6417
0.034	STIL	6418
0.034	SHISAL2A	6419
0.034	ZYG11B	6420
0.034	AL357078.1	6421
0.034	FAM102B	6422
0.034	NOTCH2	6423
0.034	POGZ	6424
0.034	CGN	6425
0.034	SLC39A1	6426
0.034	INTS7	6427
0.034	FLVCR1	6428
0.034	GJC2	6429
0.034	AC108488.1	6430
0.034	AC007240.1	6431
0.034	AC019069.1	6432
0.034	FAM178B	6433
0.034	AC017002.2	6434
0.034	AC093901.1	6435
0.034	BAZ2B	6436
0.034	TIGD1	6437
0.034	CCDC80	6438
0.034	ZXDC	6439
0.034	AC147067.1	6440
0.034	AC104662.2	6441
0.034	SEL1L3	6442
0.034	LRRC66	6443
0.034	SEC24B	6444
0.034	EXOC3	6445
0.034	C5orf38	6446
0.034	AC012640.1	6447
0.034	GOLPH3	6448
0.034	TENT2	6449
0.034	VCAN	6450
0.034	CDKL3	6451
0.034	YIPF5	6452
0.034	SERPINB6	6453
0.034	NKAPL	6454
0.034	GABBR1	6455
0.034	SYNGAP1-AS1	6456
0.034	MAD2L1BP	6457
0.034	AARS2	6458
0.034	RNF146	6459
0.034	GPNMB	6460
0.034	AC005076.1	6461
0.034	AGFG2	6462
0.034	TRBV10-1	6463
0.034	ZBED1	6464
0.034	RBBP7	6465
0.034	NHS	6466
0.034	AL034397.3	6467
0.034	PDZD11	6468
0.034	TMSB15B.1	6469
0.034	NXT2	6470
0.034	ANGPT2	6471
0.034	TPD52	6472
0.034	AZIN1	6473
0.034	TAF2	6474
0.034	DEPTOR	6475
0.034	LINC01235	6476
0.034	ZBTB5	6477
0.034	ABL1	6478
0.034	DNHD1	6479
0.034	RRAS2	6480
0.034	NAV2	6481
0.034	CCDC73	6482
0.034	SLC29A2	6483
0.034	MSANTD4	6484
0.034	LINC02561	6485
0.034	ZNF37A	6486
0.034	DNAJC12	6487
0.034	WAPL	6488
0.034	GSTO1	6489
0.034	BBIP1	6490
0.034	WDR11-AS1	6491
0.034	PLEKHA1	6492
0.034	FAM53B	6493
0.034	NINJ2	6494
0.034	CCDC91	6495
0.034	ERGIC2	6496
0.034	AC004466.1	6497
0.034	SSH1	6498
0.034	RAB35	6499
0.034	SPART	6500
0.034	COMMD6	6501
0.034	SOS2	6502
0.034	PGF	6503
0.034	PPP4R4	6504
0.034	CLBA1	6505
0.034	GCOM1	6506
0.034	PARP6	6507
0.034	SNHG19	6508
0.034	PLA2G10	6509
0.034	SIAH1	6510
0.034	LPCAT2	6511
0.034	CCL17	6512
0.034	CES3	6513
0.034	DDX19B	6514
0.034	ZNF23	6515
0.034	TLDC1	6516
0.034	TMEM102	6517
0.034	TMEM101	6518
0.034	PNPO	6519
0.034	TMEM92-AS1	6520
0.034	USP32	6521
0.034	SLC38A10	6522
0.034	MTCL1	6523
0.034	RPRD1A	6524
0.034	HDHD2	6525
0.034	SLC23A2	6526
0.034	MROH8	6527
0.034	MPND	6528
0.034	ZNF846	6529
0.034	USE1	6530
0.034	ZNF93	6531
0.034	LIPE	6532
0.034	PVR	6533
0.034	ZC3H4	6534
0.034	VRK3	6535
0.034	ZNF880	6536
0.034	PPP6R1	6537
0.034	MED15	6538
0.034	SERPIND1	6539
0.034	RNF185	6540
0.034	HDAC10	6541
0.034	URB1-AS1	6542
0.034	ITSN1	6543
0.033	AL669831.5	6544
0.033	DR1	6545
0.033	AL356488.2	6546
0.033	DENND2C	6547
0.033	GPR89A	6548
0.033	NCSTN	6549
0.033	ZBTB37	6550
0.033	HMCN1	6551
0.033	ZNF692	6552
0.033	AC012065.3	6553
0.033	AC074117.1	6554
0.033	PPP4R3B	6555
0.033	MAP4K4	6556
0.033	GTDC1	6557
0.033	THUMPD3-AS1	6558
0.033	AC022001.2	6559
0.033	KIF15	6560
0.033	NPRL2	6561
0.033	CHMP2B	6562
0.033	NEPRO	6563
0.033	AC080013.6	6564
0.033	TACC3	6565
0.033	SEPSECS	6566
0.033	PPEF2	6567
0.033	INTU	6568
0.033	MIR4458HG	6569
0.033	C5orf17	6570
0.033	ADAMTS6	6571
0.033	IQGAP2	6572
0.033	GM2A	6573
0.033	TRIM7	6574
0.033	EDN1	6575
0.033	ZNF184	6576
0.033	ZSCAN23	6577
0.033	ZNF292	6578
0.033	FUCA2	6579
0.033	TIAM2	6580
0.033	RSPH3	6581
0.033	SLC12A9	6582
0.033	PRPS1	6583
0.033	PLS3	6584
0.033	MAGEA8	6585
0.033	AC016065.1	6586
0.033	AC120193.1	6587
0.033	PPP2R2A	6588
0.033	EPHX2	6589
0.033	PTCH1	6590
0.033	C5	6591
0.033	PDCL	6592
0.033	AC087280.2	6593
0.033	KIF18A	6594
0.033	CTNND1	6595
0.033	ZP1	6596
0.033	EML3	6597
0.033	TESMIN	6598
0.033	ORAOV1	6599
0.033	NRGN	6600
0.033	ZMYND11	6601
0.033	DHTKD1	6602
0.033	AL157392.5	6603
0.033	KIAA1217	6604
0.033	CREM	6605
0.033	AL139339.2	6606
0.033	EDRF1-AS1	6607
0.033	ADAM12	6608
0.033	CLEC4A	6609
0.033	KRT86	6610
0.033	MMP19	6611
0.033	EEA1	6612
0.033	FAM124A	6613
0.033	NDRG2	6614
0.033	CMTM5	6615
0.033	SAV1	6616
0.033	HDC	6617
0.033	TMOD2	6618
0.033	AEN	6619
0.033	LINC01569	6620
0.033	CDIP1	6621
0.033	CLEC16A	6622
0.033	PHKG2	6623
0.033	C16orf87	6624
0.033	CMTM1	6625
0.033	C16orf95	6626
0.033	GPS2	6627
0.033	ZNF287	6628
0.033	MYO18A	6629
0.033	RHOT1	6630
0.033	KLHL11	6631
0.033	PLCD3	6632
0.033	STRADA	6633
0.033	RNF157-AS1	6634
0.033	GAPLINC	6635
0.033	CFAP53	6636
0.033	SNX5	6637
0.033	MGME1	6638
0.033	AL391095.1	6639
0.033	GNAS-AS1	6640
0.033	ZGLP1	6641
0.033	SLC35E1	6642
0.033	PRR19	6643
0.033	VASP	6644
0.033	ZNF350	6645
0.033	KMT5C	6646
0.033	ZNF773	6647
0.033	ZNF544	6648
0.033	TCN2	6649
0.033	EIF4ENIF1	6650
0.033	ANKRD54	6651
0.033	ENTHD1	6652
0.033	SGSM3	6653
0.033	AL021453.1	6654
0.033	ARFGAP3	6655
0.033	N6AMT1	6656
0.032	PRKCZ-AS1	6657
0.032	MASP2	6658
0.032	RNF220	6659
0.032	LINC00853	6660
0.032	AMPD2	6661
0.032	REG4	6662
0.032	AL589765.5	6663
0.032	LMNA	6664
0.032	NHLH1	6665
0.032	CEP350	6666
0.032	TRMT1L	6667
0.032	TMEM81	6668
0.032	DSTYK	6669
0.032	FBXO48	6670
0.032	RPL31	6671
0.032	AC011893.1	6672
0.032	STRADB	6673
0.032	ZNF142	6674
0.032	LINC01238	6675
0.032	AC097359.2	6676
0.032	SS18L2	6677
0.032	ZNF501	6678
0.032	CCDC12	6679
0.032	EOGT	6680
0.032	CFAP44	6681
0.032	PLA1A	6682
0.032	LINC02035	6683
0.032	UVSSA	6684
0.032	ZBTB49	6685
0.032	NUDT6	6686
0.032	AC093821.1	6687
0.032	FNIP2	6688
0.032	AC107214.2	6689
0.032	RAI14	6690
0.032	AC010273.1	6691
0.032	CDK7	6692
0.032	ANKRA2	6693
0.032	TMEM167A	6694
0.032	PCDH12	6695
0.032	TUBB2B	6696
0.032	KDM1B	6697
0.032	C6orf48	6698
0.032	ITPR3	6699
0.032	TMEM244	6700
0.032	LINC01625	6701
0.032	AL078581.1	6702
0.032	GCK	6703
0.032	IL3RA	6704
0.032	PHF8	6705
0.032	SPIN3	6706
0.032	ARMCX4	6707
0.032	TCEAL1	6708
0.032	AC084026.2	6709
0.032	GLIS3	6710
0.032	AL159169.2	6711
0.032	RORB	6712
0.032	C9orf64	6713
0.032	IPPK	6714
0.032	COL27A1	6715
0.032	C9orf78	6716
0.032	WDR74	6717
0.032	NUDT22	6718
0.032	KAT5	6719
0.032	AP001107.1	6720
0.032	ZC3H12C	6721
0.032	RUFY2	6722
0.032	C10orf105	6723
0.032	SPOCK2	6724
0.032	SEC24C	6725
0.032	AP3M1	6726
0.032	TNKS2-AS1	6727
0.032	PRH1	6728
0.032	RARG	6729
0.032	PMEL	6730
0.032	IKZF4	6731
0.032	ACSS3	6732
0.032	MED13L	6733
0.032	VPS33A	6734
0.032	PABPC3	6735
0.032	AL138966.2	6736
0.032	C14orf119	6737
0.032	MIPOL1	6738
0.032	AL358333.3	6739
0.032	MAP3K9	6740
0.032	TP53BP1	6741
0.032	CGNL1	6742
0.032	FAM174B	6743
0.032	ZNRF1	6744
0.032	KCNAB3	6745
0.032	TNFAIP1	6746
0.032	MYO1D	6747
0.032	UNC45B	6748
0.032	C17orf78	6749
0.032	TADA2A	6750
0.032	TOP2A	6751
0.032	SUPT4H1	6752
0.032	CANT1	6753
0.032	AC120049.1	6754
0.032	PIAS2	6755
0.032	ONECUT2	6756
0.032	AC027097.1	6757
0.032	HMSD	6758
0.032	DSEL	6759
0.032	TBC1D20	6760
0.032	HM13	6761
0.032	COMMD7	6762
0.032	AL035071.1	6763
0.032	PXMP4	6764
0.032	MANBAL	6765
0.032	AC009005.1	6766
0.032	DAPK3	6767
0.032	ICAM4	6768
0.032	ZNF799	6769
0.032	LINC01841	6770
0.032	MAU2	6771
0.032	LPAR2	6772
0.032	ZNF14	6773
0.032	ZNF737	6774
0.032	SDHAF1	6775
0.032	HNRNPL	6776
0.032	BCKDHA	6777
0.032	MYPOP	6778
0.032	NKG7	6779
0.032	GSC2	6780
0.032	CRKL	6781
0.032	AP000350.6	6782
0.032	BAIAP2L2	6783
0.032	AF127936.1	6784
0.032	NCAM2	6785
0.031	FNDC10	6786
0.031	IL12RB2	6787
0.031	EVI5	6788
0.031	AC093157.2	6789
0.031	WARS2	6790
0.031	DCAF6	6791
0.031	LAMC2	6792
0.031	GUK1	6793
0.031	SH3BP5L	6794
0.031	AC008074.3	6795
0.031	PPP3R1	6796
0.031	TTC31	6797
0.031	SLC20A1	6798
0.031	ITGA6	6799
0.031	MARS2	6800
0.031	LINC01857	6801
0.031	HTR2B	6802
0.031	LINC01891	6803
0.031	CNOT10	6804
0.031	CRTAP	6805
0.031	KLHDC8B	6806
0.031	MAPKAPK3	6807
0.031	PXK	6808
0.031	SUCLG2-AS1	6809
0.031	GABRR3	6810
0.031	C3orf52	6811
0.031	AC079848.1	6812
0.031	PLS1	6813
0.031	SLC9A9	6814
0.031	MED12L	6815
0.031	LINC00881	6816
0.031	CLOCK	6817
0.031	RPL37	6818
0.031	ANKRD55	6819
0.031	ZBED3	6820
0.031	DMXL1	6821
0.031	LINC01933	6822
0.031	RNF145	6823
0.031	HMMR	6824
0.031	RIPK1	6825
0.031	AL138724.1	6826
0.031	HIST1H2BK	6827
0.031	NFKBIL1	6828
0.031	UNC5CL	6829
0.031	AKIRIN2	6830
0.031	WTAP	6831
0.031	STEAP1B	6832
0.031	CRCP	6833
0.031	TMEM248	6834
0.031	GTF2I	6835
0.031	MTERF1	6836
0.031	TRBJ1-4	6837
0.031	AC005229.4	6838
0.031	LINC01006	6839
0.031	WDR13	6840
0.031	AC104964.4	6841
0.031	PCM1	6842
0.031	ASH2L	6843
0.031	CPNE3	6844
0.031	LRRC14	6845
0.031	GOLM1	6846
0.031	GOLGA1	6847
0.031	ZBTB43	6848
0.031	ZDHHC12	6849
0.031	ENTR1	6850
0.031	TMEM9B	6851
0.031	SLC43A3	6852
0.031	TMEM138	6853
0.031	SCARNA9	6854
0.031	HNRNPF	6855
0.031	H2AFY2	6856
0.031	HIF1AN	6857
0.031	AC021072.1	6858
0.031	ITGA5	6859
0.031	AC126614.1	6860
0.031	C12orf75	6861
0.031	B3GNT4	6862
0.031	ADGRD1	6863
0.031	CCNA1	6864
0.031	CHMP4A	6865
0.031	BRMS1L	6866
0.031	SGPP1	6867
0.031	DLST	6868
0.031	WARS	6869
0.031	RCOR1	6870
0.031	CLK3	6871
0.031	MAN2C1	6872
0.031	PRSS27	6873
0.031	CARHSP1	6874
0.031	ZNF771	6875
0.031	MLYCD	6876
0.031	DNAAF1	6877
0.031	FAM157C	6878
0.031	SHPK	6879
0.031	NCOR1	6880
0.031	ABHD15	6881
0.031	GIT1	6882
0.031	MRC2	6883
0.031	WIPI1	6884
0.031	RAB40B	6885
0.031	SETBP1	6886
0.031	ZBTB7C	6887
0.031	SNAP25	6888
0.031	AL390198.1	6889
0.031	SLC13A3	6890
0.031	STX16	6891
0.031	KISS1R	6892
0.031	GAMT	6893
0.031	AC010616.1	6894
0.031	ZNF649-AS1	6895
0.031	ZNF550	6896
0.031	ZNF70	6897
0.031	GRK3	6898
0.031	SAMSN1-AS1	6899
0.031	PIGP	6900
0.03	TMEM240	6901
0.03	RLF	6902
0.03	AC118553.1	6903
0.03	MEF2D	6904
0.03	ATP1A2	6905
0.03	MPZ	6906
0.03	KIF14	6907
0.03	SUSD4	6908
0.03	AL391832.3	6909
0.03	GNG4	6910
0.03	ERO1B	6911
0.03	TP53I3	6912
0.03	AGBL5	6913
0.03	SPDYA	6914
0.03	RMDN2	6915
0.03	AC016722.3	6916
0.03	EPCAM	6917
0.03	ACVR1C	6918
0.03	DAPL1	6919
0.03	LY75	6920
0.03	MFSD6	6921
0.03	ABCB6	6922
0.03	CAPN10	6923
0.03	LINC02084	6924
0.03	AC099329.3	6925
0.03	CCDC14	6926
0.03	AC108673.3	6927
0.03	CEP19	6928
0.03	PCGF3	6929
0.03	TLR10	6930
0.03	AC108471.2	6931
0.03	PAQR3	6932
0.03	FHDC1	6933
0.03	AC025171.2	6934
0.03	HOMER1	6935
0.03	SLC25A46	6936
0.03	LYRM7	6937
0.03	AC008781.1	6938
0.03	RPS14	6939
0.03	PPP1R2B	6940
0.03	THG1L	6941
0.03	HCG18	6942
0.03	C2	6943
0.03	HLA-DRA	6944
0.03	HLA-DOB	6945
0.03	AL645940.1	6946
0.03	NUDT3	6947
0.03	NFYA	6948
0.03	ABCC10	6949
0.03	RAB23	6950
0.03	SENP6	6951
0.03	SERINC1	6952
0.03	GVQW2	6953
0.03	HOTAIRM1	6954
0.03	SEPT7-AS1	6955
0.03	NRCAM	6956
0.03	BPGM	6957
0.03	TMEM213	6958
0.03	TRBV12-5	6959
0.03	CXorf38	6960
0.03	USP27X-AS1	6961
0.03	FAM199X	6962
0.03	MMGT1	6963
0.03	SLC6A8	6964
0.03	FAM66B	6965
0.03	KIF13B	6966
0.03	AC084024.1	6967
0.03	AC022893.1	6968
0.03	AP003469.4	6969
0.03	INSL6	6970
0.03	CDKN2B	6971
0.03	PIP5K1B	6972
0.03	ZNF462	6973
0.03	C9orf147	6974
0.03	SNX30	6975
0.03	AP5B1	6976
0.03	AP001267.2	6977
0.03	DPAGT1	6978
0.03	BARX2	6979
0.03	CDH23	6980
0.03	LINC00595	6981
0.03	AC004803.1	6982
0.03	TAS2R31	6983
0.03	PPM1H	6984
0.03	PPFIA2	6985
0.03	SOCS2	6986
0.03	ZNF268	6987
0.03	RUBCNL	6988
0.03	PCDH9	6989
0.03	ZIC2	6990
0.03	MYH6	6991
0.03	STRN3	6992
0.03	FBXO33	6993
0.03	NEMF	6994
0.03	AL359397.2	6995
0.03	INAFM2	6996
0.03	ZSCAN29	6997
0.03	CASC4	6998
0.03	AC105020.6	6999
0.03	ABHD17C	7000
0.03	AC048382.5	7001
0.03	CHD2	7002
0.03	ATP6V0C	7003
0.03	ZNF200	7004
0.03	AC008741.2	7005
0.03	SLX1B	7006
0.03	AC007611.1	7007
0.03	C17orf100	7008
0.03	POLR2A	7009
0.03	HS3ST3A1	7010
0.03	AC087294.1	7011
0.03	CPD	7012
0.03	DHX8	7013
0.03	CD79B	7014
0.03	PGS1	7015
0.03	TUBB6	7016
0.03	DSG3	7017
0.03	FASTKD5	7018
0.03	ZNF625	7019
0.03	AC002116.2	7020
0.03	PLAUR	7021
0.03	ZNF225	7022
0.03	ASPHD2	7023
0.03	AL008638.3	7024
0.03	ZC3H7B	7025
0.03	SEPT3	7026
0.03	RIBC2	7027
0.03	MIOX	7028
0.03	GRIK1-AS1	7029
0.029	TNFRSF9	7030
0.029	GPR157	7031
0.029	TNFRSF1B	7032
0.029	LINC01355	7033
0.029	ZNF436	7034
0.029	ANKRD13C	7035
0.029	TMEM167B	7036
0.029	TRIM33	7037
0.029	VANGL1	7038
0.029	CD101	7039
0.029	TRIM45	7040
0.029	BNIPL	7041
0.029	CENPF	7042
0.029	AC074366.1	7043
0.029	NAGK	7044
0.029	PLGLB1	7045
0.029	AC108058.1	7046
0.029	STAM2	7047
0.029	CERS6	7048
0.029	DCAF17	7049
0.029	OSBPL6	7050
0.029	ATG4B	7051
0.029	CAMK1	7052
0.029	GMPPB	7053
0.029	HYAL2	7054
0.029	TRA2B	7055
0.029	TAPT1	7056
0.029	NFXL1	7057
0.029	RUFY3	7058
0.029	AC093827.5	7059
0.029	CYP2U1	7060
0.029	PALLD	7061
0.029	PRIMPOL	7062
0.029	SLC9A3	7063
0.029	AC114956.1	7064
0.029	ENC1	7065
0.029	MAN2A1	7066
0.029	ISOC1	7067
0.029	HARS2	7068
0.029	SLC36A1	7069
0.029	AL391422.3	7070
0.029	AL441883.1	7071
0.029	RGL2	7072
0.029	ENPP5	7073
0.029	CASP8AP2	7074
0.029	AFG1L	7075
0.029	RNF216	7076
0.029	AHR	7077
0.029	IL6	7078
0.029	HOXA9	7079
0.029	AC008267.5	7080
0.029	FBXO24	7081
0.029	SPDYE6	7082
0.029	NAPEPLD	7083
0.029	VIPR2	7084
0.029	BX890604.1	7085
0.029	PIR	7086
0.029	PRICKLE3	7087
0.029	SLC9A6	7088
0.029	XKR6	7089
0.029	DOCK5	7090
0.029	CPQ	7091
0.029	ZFAT	7092
0.029	SMC5-AS1	7093
0.029	ZBED5	7094
0.029	MICAL2	7095
0.029	RNASEH2C	7096
0.029	KDM2A	7097
0.029	CCDC89	7098
0.029	CUL5	7099
0.029	ZEB1-AS1	7100
0.029	ZNF248	7101
0.029	PPP3CB	7102
0.029	ZFYVE27	7103
0.029	SLC25A28	7104
0.029	SFR1	7105
0.029	AC008033.3	7106
0.029	TMTC2	7107
0.029	TOX4	7108
0.029	SSTR1	7109
0.029	TMEM260	7110
0.029	AC084759.2	7111
0.029	PIGBOS1	7112
0.029	PIF1	7113
0.029	IQCH-AS1	7114
0.029	SLCO3A1	7115
0.029	RAB11FIP3	7116
0.029	AC010401.1	7117
0.029	ZNF646	7118
0.029	BCKDK	7119
0.029	ADGRG1	7120
0.029	ATP2C2-AS1	7121
0.029	AC091153.3	7122
0.029	ANKRD13B	7123
0.029	ATP6V0A1	7124
0.029	UBE2O	7125
0.029	AC120024.1	7126
0.029	AC137723.1	7127
0.029	SLC16A3	7128
0.029	AP005131.5	7129
0.029	BTBD3	7130
0.029	TASP1	7131
0.029	NANP	7132
0.029	ZNF341	7133
0.029	NPEPL1	7134
0.029	AL137077.2	7135
0.029	ZNF557	7136
0.029	ICAM3	7137
0.029	SUGP1	7138
0.029	KCTD15	7139
0.029	SAMD4B	7140
0.029	MEGF8	7141
0.029	AC006213.2	7142
0.029	PPP5D1	7143
0.029	ZSWIM9	7144
0.029	LIN7B	7145
0.029	TFPT	7146
0.029	RTL10	7147
0.029	EP300	7148
0.029	EVA1C	7149
0.028	RBP7	7150
0.028	DISP3	7151
0.028	KAZN	7152
0.028	AL450998.2	7153
0.028	AKR7A2	7154
0.028	ZYG11A	7155
0.028	IL23R	7156
0.028	FUBP1	7157
0.028	SLC30A7	7158
0.028	PRPF38B	7159
0.028	AC245100.7	7160
0.028	IL6R	7161
0.028	AL451085.2	7162
0.028	AL359834.1	7163
0.028	SLC41A1	7164
0.028	LYPLAL1-DT	7165
0.028	TAF1A-AS1	7166
